Position,Energy,Frequency
183.0,-4,-3
183.25,-5,-4
183.5,-6,-5
184.0,-7,-4
184.5,-6,-5
184.75,-5,-4
185.0,-6,-5
185.5,-7,-4
186.0,-8,-5
186.5,-7,-4
187.0,-8,-3
187.5,-9,-4
188.0,-8,-3
188.5,-9,-4
189.0,-8,-3
189.5,-7,-2
190.0,-8,-1
190.25,-7,-2
190.5,-6,-3
191.0,-7,-2
191.25,-8,-3
191.5,-7,-2
191.75,-8,-3
192.0,-7,-2
192.25,-8,-3
192.5,-7,-4
192.75,-8,-5
193.0,-7,-6
193.25,-8,-5
193.5,-7,-4
193.75,-8,-5
194.0,-7,-6
194.25,-6,-5
194.5,-5,-6
195.0,-6,-7
195.25,-7,-6
195.5,-6,-7
196.0,-7,-8
196.25,-8,-7
196.5,-7,-8
197.0,-8,-9
197.25,-7,-8
197.5,-6,-9
198.0,-7,-8
198.5,-6,-9
199.0,-7,-8
199.25,-8,-7
199.5,-7,-8
200.0,-8,-9
200.25,-9,-10
200.5,-8,-9
201.0,-9,-8
201.5,-8,-7
201.75,-9,-8
202.0,-10,-7
202.25,-9,-6
202.5,-8,-7
203.0,-9,-6
203.25,-10,-5
203.5,-9,-6
204.0,-10,-7
204.25,-9,-6
204.5,-8,-7
205.0,-9,-6
205.5,-8,-7
206.0,-9,-8
206.5,-8,-7
207.0,-9,-7
207.5,-8,-7
207.75,-9,-8
208.0,-8,-7
208.25,-9,-8
208.5,-8,-7
208.75,-9,-8
209.0,-8,-7
209.5,-9,-8
210.0,-8,-7
210.25,-9,-8
210.5,-8,-7
211.0,-9,-6
211.5,-8,-7
212.0,-7,-8
212.25,-8,-9
212.5,-7,-8
212.75,-8,-9
213.0,-7,-8
213.5,-6,-9
213.75,-7,-8
214.0,-6,-7
214.25,-7,-8
214.5,-6,-7
214.75,-7,-6
215.0,-6,-5
215.25,-7,-6
215.5,-6,-5
215.75,-7,-6
216.0,-8,-5
216.25,-7,-4
216.5,-8,-3
216.75,-7,-2
217.0,-6,-3
217.25,-7,-2
217.5,-6,-3
217.75,-7,-4
218.0,-6,-3
218.25,-5,-2
218.5,-4,-1
218.75,-5,-2
219.0,-4,-1
219.25,-3,-2
219.5,-2,-3
219.75,-3,-2
220.0,-4,-3
220.25,-3,-2
220.5,-2,-3
221.0,-1,-2
221.25,0,-1
221.5,-1,0
221.75,-2,1
222.0,-3,0
223.0,-2,-1
223.25,-1,0
223.5,0,-1
223.75,1,-1
224.5,0,0
225.25,1,-1
225.75,2,-2
226.0,3,-1
226.25,4,0
226.5,5,1
226.75,6,2
227.0,7,1
227.25,6,0
227.5,5,-1
227.75,6,-2
228.0,5,-1
228.25,4,0
228.5,3,-1
228.75,2,-2
229.0,3,-1
229.25,2,-2
229.5,1,-1
229.75,2,-2
230.0,1,-1
230.25,0,0
230.5,1,-1
230.75,0,-2
231.0,1,-1
231.25,0,-2
231.5,1,-1
231.75,0,0
232.0,1,-1
232.25,0,0
232.5,1,-1
232.75,0,-2
233.0,1,-1
233.25,0,-2
233.5,1,-1
234.0,2,-2
234.25,1,-1
234.5,2,-2
234.75,1,-3
235.0,2,-2
235.5,3,-3
235.75,2,-2
236.0,3,-1
236.25,2,-2
236.5,3,-1
236.75,4,0
237.0,3,-1
237.25,2,0
237.5,3,1
237.75,2,0
238.0,3,-1
238.25,4,0
238.5,3,-1
238.75,2,0
239.0,3,-1
239.25,2,0
239.5,3,-1
239.75,2,-2
240.0,1,-1
240.25,0,-2
240.5,1,-3
240.75,0,-4
241.0,1,-3
241.25,0,-2
241.5,1,-1
242.0,2,-2
242.25,1,-1
242.5,2,-2
242.75,1,-3
243.0,2,-2
243.5,1,-3
244.0,2,-4
244.25,1,-3
244.5,2,-4
244.75,1,-3
245.0,2,-2
245.25,1,-1
245.5,2,0
245.75,3,-1
246.0,2,0
246.25,1,-1
246.5,2,0
246.75,1,-1
247.0,2,0
247.25,1,-1
247.5,2,0
247.75,1,1
248.0,2,2
248.25,1,3
248.5,2,2
248.75,1,1
249.0,2,2
249.25,1,1
249.5,2,2
250.0,3,3
250.25,2,2
250.5,3,3
250.75,2,2
251.0,3,3
251.5,4,2
251.75,3,3
252.0,2,2
252.25,1,1
252.5,2,0
253.0,3,1
253.25,2,2
254.25,1,3
254.5,2,2
254.75,1,3
255.25,0,2
255.5,1,3
255.75,0,2
256.5,1,1
256.75,0,1
257.0,1,2
257.25,0,1
257.5,1,2
257.75,0,1
258.0,1,2
258.25,0,1
258.5,1,2
258.75,0,3
259.0,1,4
259.25,0,3
259.5,1,4
259.75,0,5
260.0,1,6
260.25,0,7
260.5,1,6
260.75,0,7
261.0,1,6
261.25,0,5
261.5,1,6
261.75,2,7
262.0,1,8
262.25,0,9
262.5,1,8
262.75,0,7
263.0,1,8
263.25,0,7
263.5,1,8
263.75,0,9
264.0,1,10
264.25,0,11
264.5,1,10
264.75,0,9
265.0,1,10
265.25,0,9
265.5,1,10
266.0,0,11
266.25,-1,10
266.5,0,11
266.75,1,10
267.0,2,11
267.5,1,10
267.75,0,11
268.0,1,12
268.25,0,11
268.5,1,10
268.75,2,11
269.0,1,10
269.25,2,9
269.5,3,10
269.75,2,9
270.0,3,10
270.25,4,11
270.5,3,12
270.75,2,11
271.5,3,10
271.75,2,11
272.0,3,10
272.25,2,9
272.5,3,10
272.75,2,11
273.0,3,12
273.25,2,11
273.5,3,11
274.0,4,10
274.25,3,11
274.5,4,12
274.75,3,11
275.0,4,12
275.5,3,11
276.0,4,12
276.25,3,13
276.5,4,12
276.75,3,13
277.0,4,14
277.25,3,13
277.5,4,12
277.75,5,13
278.0,4,14
278.25,3,13
278.5,4,12
278.75,3,13
279.0,4,14
279.25,3,13
279.5,4,12
279.75,3,11
280.0,4,12
280.25,3,13
280.5,4,12
280.75,3,11
281.0,4,12
281.25,3,13
281.5,4,12
281.75,3,11
282.0,4,10
282.25,3,11
282.5,4,10
282.75,3,9
283.0,4,10
283.25,3,11
283.5,4,10
283.75,3,11
286.25,2,10
286.5,1,11
286.75,2,10
287.0,3,11
287.25,2,10
287.5,1,11
288.75,0,12
304.75,1,13
305.0,0,12
319.5,1,11
319.75,0,12
320.0,1,13
320.75,0,14
321.0,-1,13
